timestamp,device,r_per_s,w_per_s,rMB_per_s,wMB_per_s,avg_r_lat_ms,avg_w_lat_ms,io_util_pct,ios_in_progress
1773644463.797,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644463.797,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644463.797,nvme0n1,7398.1,0.0,115.60,0.00,0.08,0.00,57.5,0
1773644463.797,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644463.998,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644463.998,nvme1n1,5.0,0.0,0.08,0.00,1.00,0.00,0.0,0
1773644463.998,nvme0n1,7102.9,0.0,110.98,0.00,0.08,0.00,57.9,0
1773644463.998,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644464.198,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644464.198,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644464.198,nvme0n1,6479.9,0.0,101.25,0.00,0.09,0.00,58.9,0
1773644464.198,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644464.398,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644464.398,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644464.398,nvme0n1,6106.4,0.0,95.41,0.00,0.10,0.00,58.9,0
1773644464.398,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644464.599,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644464.599,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644464.599,nvme0n1,6634.6,0.0,103.67,0.00,0.08,0.00,53.4,0
1773644464.599,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644464.825,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644464.825,nvme1n1,30.9,0.0,1.29,0.00,0.14,0.00,0.4,0
1773644464.825,nvme0n1,6486.9,0.0,101.36,0.00,0.09,0.00,58.3,0
1773644464.825,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.026,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.026,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.026,nvme0n1,7378.9,0.0,115.30,0.00,0.08,0.00,61.4,0
1773644465.026,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.226,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.226,nvme1n1,5.0,0.0,0.08,0.00,0.00,0.00,0.0,0
1773644465.226,nvme0n1,6161.2,0.0,96.27,0.00,0.09,0.00,56.4,0
1773644465.226,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.426,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.426,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.426,nvme0n1,6321.7,0.0,98.78,0.00,0.09,0.00,56.4,0
1773644465.426,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.627,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.627,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.627,nvme0n1,7068.7,0.0,110.45,0.00,0.08,0.00,55.9,0
1773644465.627,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.847,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644465.847,nvme1n1,4.5,68.2,0.07,0.28,0.00,0.00,0.5,0
1773644465.847,nvme0n1,5851.3,0.0,91.43,0.00,0.09,0.00,52.7,0
1773644465.847,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.047,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.047,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.047,nvme0n1,6625.0,0.0,103.52,0.00,0.09,0.00,58.4,0
1773644466.047,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.248,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.248,nvme1n1,5.0,0.0,0.08,0.00,0.00,0.00,0.0,0
1773644466.248,nvme0n1,6704.4,0.0,104.76,0.00,0.09,0.00,58.9,0
1773644466.248,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.448,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.448,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.448,nvme0n1,6833.3,0.0,106.77,0.00,0.08,0.00,54.4,0
1773644466.448,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.649,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.649,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.649,nvme0n1,6968.4,0.0,108.88,0.00,0.08,0.00,52.9,0
1773644466.649,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.868,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.868,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644466.868,nvme0n1,6705.1,0.0,104.77,0.00,0.09,0.00,57.4,0
1773644466.868,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.069,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.069,nvme1n1,5.0,0.0,0.08,0.00,0.00,0.00,0.0,0
1773644467.069,nvme0n1,6659.7,0.0,104.06,0.00,0.08,0.00,55.4,0
1773644467.069,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.269,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.269,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.269,nvme0n1,6659.6,0.0,104.06,0.00,0.09,0.00,56.9,0
1773644467.269,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.470,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.470,nvme1n1,5.0,0.0,0.08,0.00,0.00,0.00,0.5,0
1773644467.470,nvme0n1,6503.1,0.0,101.61,0.00,0.08,0.00,54.4,0
1773644467.470,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.670,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.670,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.670,nvme0n1,6548.3,0.0,102.32,0.00,0.08,0.00,52.9,0
1773644467.670,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.891,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644467.891,nvme1n1,4.5,4.5,0.07,0.02,0.00,1.00,0.0,0
1773644467.891,nvme0n1,6882.7,4.5,107.54,0.02,0.07,0.00,49.8,0
1773644467.891,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.092,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.092,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.092,nvme0n1,6599.2,0.0,103.11,0.00,0.09,0.00,57.4,0
1773644468.092,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.292,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.292,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.292,nvme0n1,6001.5,0.0,93.77,0.00,0.09,0.00,54.4,0
1773644468.292,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.492,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.492,nvme1n1,5.0,0.0,0.08,0.00,1.00,0.00,0.0,0
1773644468.492,nvme0n1,6624.6,0.0,103.51,0.00,0.09,0.00,57.4,0
1773644468.492,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.693,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.693,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.693,nvme0n1,6559.3,0.0,102.49,0.00,0.08,0.00,55.4,0
1773644468.693,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.915,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.915,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644468.915,nvme0n1,6176.2,0.0,96.50,0.00,0.09,0.00,56.4,0
1773644468.915,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.115,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.115,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.115,nvme0n1,6475.6,0.0,101.18,0.00,0.09,0.00,58.4,0
1773644469.115,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.316,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.316,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.316,nvme0n1,7089.2,0.0,110.77,0.00,0.08,0.00,55.4,0
1773644469.316,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.516,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.516,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.516,nvme0n1,6212.5,0.0,97.07,0.00,0.09,0.00,57.9,0
1773644469.516,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.716,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.716,nvme1n1,5.0,0.0,0.08,0.00,0.00,0.00,0.0,0
1773644469.716,nvme0n1,5947.0,0.0,93.00,0.00,0.09,0.00,55.9,0
1773644469.716,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.942,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.942,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644469.942,nvme0n1,7079.1,0.0,110.54,0.00,0.08,0.00,53.7,0
1773644469.942,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.142,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.142,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.142,nvme0n1,6597.2,0.0,103.08,0.00,0.08,0.00,55.9,0
1773644470.142,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.343,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.343,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.343,nvme0n1,6617.8,0.0,103.40,0.00,0.09,0.00,56.9,0
1773644470.343,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.543,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.543,nvme1n1,5.0,0.0,0.08,0.00,0.00,0.00,0.0,0
1773644470.543,nvme0n1,6417.2,0.0,100.27,0.00,0.09,0.00,58.8,0
1773644470.543,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.744,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.744,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.744,nvme0n1,6039.5,0.0,94.37,0.00,0.09,0.00,55.9,0
1773644470.744,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.963,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644470.963,nvme1n1,4.6,0.0,0.07,0.00,0.00,0.00,0.0,0
1773644470.963,nvme0n1,6127.1,0.0,95.74,0.00,0.09,0.00,55.6,0
1773644470.963,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.164,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.164,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.164,nvme0n1,5960.1,0.0,93.13,0.00,0.09,0.00,55.4,0
1773644471.164,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.364,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.364,nvme1n1,5.0,0.0,0.08,0.00,0.00,0.00,0.5,0
1773644471.364,nvme0n1,6384.8,0.0,99.76,0.00,0.09,0.00,54.9,0
1773644471.364,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.565,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.565,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.565,nvme0n1,6469.3,0.0,101.08,0.00,0.09,0.00,57.4,0
1773644471.565,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.765,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.765,nvme1n1,5.0,0.0,0.08,0.00,0.00,0.00,0.0,0
1773644471.765,nvme0n1,6455.8,0.0,100.87,0.00,0.09,0.00,55.4,0
1773644471.765,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.986,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.986,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644471.986,nvme0n1,6398.2,0.0,99.97,0.00,0.09,0.00,57.1,0
1773644471.986,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644472.186,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644472.186,nvme1n1,5.0,0.0,0.08,0.00,0.00,0.00,0.0,0
1773644472.186,nvme0n1,6210.5,0.0,97.04,0.00,0.09,0.00,54.9,0
1773644472.186,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644472.387,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644472.387,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644472.387,nvme0n1,6674.8,0.0,104.29,0.00,0.08,0.00,56.4,0
1773644472.387,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644472.587,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644472.587,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644472.587,nvme0n1,6275.6,0.0,98.06,0.00,0.09,0.00,56.4,0
1773644472.587,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644472.787,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644472.787,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644472.787,nvme0n1,6251.3,0.0,97.68,0.00,0.09,0.00,54.9,0
1773644472.787,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.006,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.006,nvme1n1,9.1,0.0,0.14,0.00,0.50,0.00,0.0,0
1773644473.006,nvme0n1,6531.6,0.0,102.06,0.00,0.08,0.00,53.9,0
1773644473.006,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.207,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.207,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.207,nvme0n1,6200.7,0.0,96.89,0.00,0.09,0.00,58.4,0
1773644473.207,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.407,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.407,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.407,nvme0n1,5711.9,0.0,89.25,0.00,0.09,0.00,52.9,0
1773644473.407,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.608,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.608,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.608,nvme0n1,5691.1,0.0,88.92,0.00,0.09,0.00,53.4,0
1773644473.608,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.808,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.808,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644473.808,nvme0n1,5986.1,0.0,93.53,0.00,0.09,0.00,55.4,0
1773644473.808,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.029,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.029,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.029,nvme0n1,6475.7,0.0,101.18,0.00,0.08,0.00,53.4,0
1773644474.029,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.229,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.229,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.229,nvme0n1,7269.6,0.0,113.59,0.00,0.08,0.00,55.4,0
1773644474.229,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.430,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.430,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.430,nvme0n1,6271.1,0.0,97.99,0.00,0.09,0.00,55.4,0
1773644474.430,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.630,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.630,nvme1n1,0.0,5.0,0.00,0.02,0.00,0.00,0.0,0
1773644474.630,nvme0n1,6403.4,5.0,100.05,0.02,0.09,0.00,54.9,0
1773644474.630,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.831,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.831,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644474.831,nvme0n1,6179.3,0.0,96.55,0.00,0.09,0.00,57.9,0
1773644474.831,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.057,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.057,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.057,nvme0n1,6060.2,0.0,94.69,0.00,0.09,0.00,56.2,0
1773644475.057,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.257,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.257,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.257,nvme0n1,5765.8,0.0,90.09,0.00,0.09,0.00,53.4,0
1773644475.257,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.458,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.458,nvme1n1,24.9,0.0,0.39,0.00,0.00,0.00,0.5,0
1773644475.458,nvme0n1,6038.2,0.0,94.35,0.00,0.09,0.00,55.8,0
1773644475.458,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.658,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.658,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.658,nvme0n1,468.8,0.0,7.33,0.00,0.10,0.00,4.0,0
1773644475.658,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.859,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.859,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.859,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644475.859,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.079,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.079,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.079,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.079,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.279,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.279,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.279,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.279,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.480,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.480,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.480,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.480,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.680,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.680,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.680,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.680,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.881,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.881,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.881,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644476.881,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.100,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.100,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.100,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.100,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.301,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.301,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.301,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.301,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.501,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.501,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.501,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.501,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.702,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.702,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.702,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.702,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.902,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.902,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.902,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644477.902,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.122,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.122,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.122,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.122,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.322,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.322,nvme1n1,64.8,0.0,2.63,0.00,0.15,0.00,1.0,0
1773644478.322,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.322,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.523,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.523,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.523,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.523,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.723,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.723,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.723,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.723,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.924,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.924,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.924,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644478.924,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.145,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.145,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.145,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.145,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.345,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.345,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.345,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.345,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.546,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.546,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.546,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.546,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.746,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.746,nvme1n1,0.0,124.7,0.00,1.31,0.00,0.12,1.5,0
1773644479.746,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.746,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.947,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.947,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.947,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644479.947,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644480.172,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1773644480.172,nvme1n1,0.0,8.9,0.00,0.09,0.00,0.00,0.0,0
