timestamp,cpu_some10,cpu_some60,mem_some10,mem_some60,mem_full10,mem_full60,io_some10,io_some60,io_full10,io_full60
1773644627.482,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644628.507,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644629.538,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644630.564,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644631.592,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644632.616,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644633.640,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644634.670,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644635.694,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644636.719,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644637.743,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644638.765,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644639.798,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644640.824,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644641.849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644642.873,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644643.899,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644644.933,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644645.956,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644646.980,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644648.004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644649.027,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644650.056,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644651.078,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644652.098,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644653.119,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644654.140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644655.166,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644656.185,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644657.205,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644658.225,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644659.245,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644660.272,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644661.293,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644662.314,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644663.333,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644664.352,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644665.378,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644666.398,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644667.418,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644668.437,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644669.456,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644670.480,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644671.501,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644672.522,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644673.542,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644674.561,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644675.587,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644676.609,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644677.631,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644678.653,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644679.675,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644680.703,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644681.724,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644682.745,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644683.765,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644684.786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644685.814,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644686.836,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644687.856,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644688.879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644689.907,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644690.930,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644691.947,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644692.964,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644693.981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644695.001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644696.025,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644697.042,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644698.060,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644699.077,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644700.093,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644701.115,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644702.132,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644703.151,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644704.170,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644705.188,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644706.212,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644707.230,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644708.247,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1773644709.264,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
