timestamp,rel_offset_s,category,message
1773644690.940,227.3,ERROR,"E/JOY: UNCALIBRATED AXIS DETECTED: Winwing WINCTRL URSA MINOR 32 Throttle Metal L (VID:16536PID:47392) Axis #5, assigned"
1773644690.940,227.3,ERROR,"E/JOY: UNCALIBRATED AXIS DETECTED: Winwing WINCTRL URSA MINOR 32 Throttle Metal L (VID:16536PID:47392) Axis #6, assigned"
1773644690.940,227.3,ERROR,"E/JOY: UNCALIBRATED AXIS DETECTED: Winwing WINCTRL URSA MINOR 32 Throttle Metal L (VID:16536PID:47392) Axis #7, assigned"
1773644690.940,227.3,WEATHER,"Will fetch 'https://weatherservice.x-plane.com/api/v1/manifest/debug/2026-03-16T07:05:14Z' for epoch '1773644714"
1773644712.235,248.6,WEATHER,"wxr cache: (window 0x2b7c5c50) 1704 x 934"
1773644712.751,249.2,WEATHER,"Parsing weather manifest ID '80557'"
1773644714.918,251.3,WEATHER,"KAID had a METAR from the future (160715Z)"
1773644714.918,251.3,WEATHER,"KCLK had a METAR from the future (160715Z)"
1773644714.918,251.3,WEATHER,"KHFY had a METAR from the future (160715Z)"
1773644744.435,280.8,WEATHER,"Will fetch 'https://weatherservice.x-plane.com/api/v1/manifest/debug/2026-03-16T07:05:47Z' for epoch '1773644747"
1773644744.867,281.3,WEATHER,"Will fetch 'https://weatherservice.x-plane.com/api/v1/manifest/debug/2026-03-16T07:05:47Z' for epoch '1773644747"
1773644745.068,281.5,WEATHER,"Will fetch 'https://weatherservice.x-plane.com/api/v1/manifest/debug/2026-03-16T07:05:47Z' for epoch '1773644747"
1773644745.234,281.6,WEATHER,"Parsing weather manifest ID '80557'"
1773644774.145,310.5,WEATHER,"Will fetch 'https://weatherservice.x-plane.com/api/v1/manifest/debug/2026-03-16T07:06:16Z' for epoch '1773644776"
1773644774.145,310.5,WEATHER,"Parsing weather manifest ID '80557'"
1773644774.145,310.5,ERROR,"E/SCN: Failed to find resource 'Cab320_3.png', referenced from file 'Aircraft/Toliss/ToLissA320Mod/objects/'."
1773644774.145,310.5,ERROR,"E/SCN: Failed to find resource 'Cab320_eu_1.png', referenced from file 'Aircraft/Toliss/ToLissA320Mod/objects/'."
1773644774.145,310.5,ERROR,"E/SCN: Failed to find resource 'Cab320_3.png', referenced from file 'Aircraft/Toliss/ToLissA320Mod/objects/'."
1773644774.145,310.5,ERROR,"E/SCN: Failed to find resource 'Cab320_eu_1.png', referenced from file 'Aircraft/Toliss/ToLissA320Mod/objects/'."
1773644774.145,310.5,DSF,"-39+143.dsf (22ms)"
1773644774.145,310.5,DSF,"-37+143.dsf (27ms)"
1773644774.145,310.5,DSF,"-39+145.dsf (28ms)"
1773644774.145,310.5,DSF,"-37+143.dsf (9ms)"
1773644774.145,310.5,DSF,"-37+143.dsf (6ms)"
1773644774.145,310.5,DSF,"-39+145.dsf (20ms)"
1773644774.145,310.5,DSF,"-37+145.dsf (56ms)"
1773644774.145,310.5,DSF,"-39+145.dsf (41ms)"
1773644774.145,310.5,DSF,"-37+143.dsf (98ms)"
1773644774.145,310.5,DSF,"-37+143.dsf (141ms)"
1773644774.145,310.5,DSF,"-37+143.dsf (6ms)"
1773644774.145,310.5,DSF,"-39+145.dsf (210ms)"
1773644774.145,310.5,DSF,"-39+145.dsf (176ms)"
1773644774.145,310.5,DSF,"-39+145.dsf (9ms)"
1773644774.145,310.5,DSF,"-37+145.dsf (775ms)"
1773644774.145,310.5,DSF,"-37+145.dsf (10ms)"
1773644774.145,310.5,DSF,"-37+145.dsf (116ms)"
1773644774.145,310.5,DSF,"-37+145.dsf (155ms)"
1773644774.145,310.5,DSF,"-37+145.dsf (10ms)"
1773644774.145,310.5,DSF,"-39+143.dsf (1217ms)"
1773644774.145,310.5,DSF,"-37+143.dsf (941ms)"
1773644774.145,310.5,DSF,"-39+143.dsf (6ms)"
1773644774.145,310.5,DSF,"-37+145.dsf (143ms)"
1773644774.145,310.5,DSF,"-39+145.dsf (795ms)"
1773644774.145,310.5,DSF,"-39+143.dsf (91ms)"
1773644774.145,310.5,DSF,"-39+143.dsf (112ms)"
1773644774.145,310.5,DSF,"-39+143.dsf (4ms)"
