timestamp,device,r_per_s,w_per_s,rMB_per_s,wMB_per_s,avg_r_lat_ms,avg_w_lat_ms,io_util_pct,ios_in_progress
1774102911.079,nvme1n1,1574.5,0.0,20.87,0.00,0.12,0.00,18.5,0
1774102911.079,nvme0n1,1579.5,0.0,21.65,0.00,0.11,0.00,17.5,0
1774102911.079,nvme2n1,1489.5,0.0,20.23,0.00,0.10,0.00,15.5,0
1774102911.079,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102911.279,nvme1n1,1596.1,0.0,21.61,0.00,0.15,0.00,23.4,0
1774102911.279,nvme0n1,1451.5,44.9,19.37,0.70,0.11,0.33,16.5,0
1774102911.279,nvme2n1,1476.4,44.9,19.78,0.70,0.10,0.22,16.0,0
1774102911.279,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102911.480,nvme1n1,1600.5,0.0,26.21,0.00,0.18,0.00,29.4,0
1774102911.480,nvme0n1,1615.4,0.0,26.35,0.00,0.15,0.00,23.4,0
1774102911.480,nvme2n1,1595.5,0.0,24.68,0.00,0.13,0.00,21.4,0
1774102911.480,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102911.680,nvme1n1,1561.6,0.0,21.28,0.00,0.12,0.00,18.0,0
1774102911.680,nvme0n1,1646.5,0.0,22.74,0.00,0.10,0.00,17.5,0
1774102911.680,nvme2n1,1546.7,0.0,21.54,0.00,0.10,0.00,16.0,0
1774102911.680,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102911.881,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102911.881,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102911.881,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102911.881,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102912.113,nvme1n1,2683.6,0.0,37.41,0.00,0.14,0.00,37.0,0
1774102912.113,nvme0n1,2692.2,0.0,37.80,0.00,0.13,0.00,34.0,0
1774102912.113,nvme2n1,2614.8,0.0,37.23,0.00,0.11,0.00,29.2,0
1774102912.113,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102912.314,nvme1n1,20.0,0.0,0.35,0.00,0.50,0.00,1.0,0
1774102912.314,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102912.314,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102912.314,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102912.514,nvme1n1,1550.3,0.0,22.32,0.00,0.16,0.00,24.4,0
1774102912.514,nvme0n1,1610.2,0.0,23.95,0.00,0.13,0.00,19.9,0
1774102912.514,nvme2n1,1590.2,0.0,23.27,0.00,0.12,0.00,19.4,0
1774102912.514,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102912.715,nvme1n1,1495.5,0.0,17.88,0.00,0.16,0.00,23.9,0
1774102912.715,nvme0n1,1580.2,0.0,19.12,0.00,0.14,0.00,21.4,0
1774102912.715,nvme2n1,1410.7,0.0,16.90,0.00,0.12,0.00,16.9,0
1774102912.715,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102912.916,nvme1n1,1559.3,0.0,23.35,0.00,0.11,0.00,17.4,0
1774102912.916,nvme0n1,1534.4,0.0,21.91,0.00,0.12,0.00,17.9,0
1774102912.916,nvme2n1,1544.3,0.0,22.32,0.00,0.11,0.00,16.9,0
1774102912.916,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102913.138,nvme1n1,1408.1,0.0,19.86,0.00,0.17,0.00,23.4,0
1774102913.138,nvme0n1,1336.1,0.0,18.40,0.00,0.13,0.00,18.0,0
1774102913.138,nvme2n1,1358.6,0.0,19.19,0.00,0.12,0.00,16.6,0
1774102913.138,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102913.338,nvme1n1,1571.2,0.0,23.13,0.00,0.14,0.00,21.9,0
1774102913.338,nvme0n1,1646.0,0.0,23.95,0.00,0.13,0.00,21.9,0
1774102913.338,nvme2n1,1501.4,0.0,22.23,0.00,0.13,0.00,20.0,0
1774102913.338,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102913.539,nvme1n1,1536.0,0.0,21.35,0.00,0.13,0.00,19.9,0
1774102913.539,nvme0n1,1516.0,0.0,20.81,0.00,0.12,0.00,19.0,0
1774102913.539,nvme2n1,1511.1,0.0,20.90,0.00,0.13,0.00,19.0,0
1774102913.539,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102913.739,nvme1n1,1525.6,0.0,21.19,0.00,0.12,0.00,18.4,0
1774102913.739,nvme0n1,1555.5,0.0,21.54,0.00,0.13,0.00,20.9,0
1774102913.739,nvme2n1,1525.6,0.0,21.71,0.00,0.12,0.00,17.9,0
1774102913.739,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102913.940,nvme1n1,1435.8,0.0,18.40,0.00,0.12,0.00,17.0,0
1774102913.940,nvme0n1,1545.5,0.0,19.16,0.00,0.12,0.00,18.9,0
1774102913.940,nvme2n1,1515.5,0.0,18.71,0.00,0.11,0.00,17.0,0
1774102913.940,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102914.161,nvme1n1,1348.2,0.0,16.31,0.00,0.11,0.00,15.4,0
1774102914.161,nvme0n1,1325.6,0.0,15.99,0.00,0.11,0.00,14.0,0
1774102914.161,nvme2n1,1389.0,0.0,16.68,0.00,0.10,0.00,14.5,0
1774102914.161,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102914.361,nvme1n1,1486.8,0.0,19.67,0.00,0.14,0.00,21.0,0
1774102914.361,nvme0n1,1536.7,0.0,19.70,0.00,0.13,0.00,21.0,0
1774102914.361,nvme2n1,1541.7,0.0,20.62,0.00,0.13,0.00,19.5,0
1774102914.361,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102914.562,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102914.562,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102914.562,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102914.562,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102914.763,nvme1n1,1524.8,0.0,17.95,0.00,0.13,0.00,19.4,0
1774102914.763,nvme0n1,1355.4,0.0,15.69,0.00,0.11,0.00,14.9,0
1774102914.763,nvme2n1,1514.9,0.0,17.81,0.00,0.12,0.00,17.4,0
1774102914.763,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102914.963,nvme1n1,1470.6,0.0,20.49,0.00,0.15,0.00,21.9,0
1774102914.963,nvme0n1,1530.4,0.0,21.73,0.00,0.14,0.00,20.9,0
1774102914.963,nvme2n1,1525.4,0.0,20.78,0.00,0.12,0.00,17.9,0
1774102914.963,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102915.183,nvme1n1,1448.0,0.0,19.83,0.00,0.15,0.00,22.3,0
1774102915.183,nvme0n1,1352.4,0.0,18.94,0.00,0.12,0.00,15.9,0
1774102915.183,nvme2n1,1402.5,0.0,19.60,0.00,0.12,0.00,16.8,0
1774102915.183,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102915.383,nvme1n1,1371.3,0.0,16.15,0.00,0.15,0.00,20.4,0
1774102915.383,nvme0n1,1456.1,0.0,17.28,0.00,0.13,0.00,18.9,0
1774102915.383,nvme2n1,1600.7,513.6,18.78,4.83,0.12,0.16,26.9,0
1774102915.383,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102915.584,nvme1n1,1470.7,0.0,18.70,0.00,0.15,0.00,21.4,0
1774102915.584,nvme0n1,1540.5,0.0,19.36,0.00,0.14,0.00,20.4,0
1774102915.584,nvme2n1,1490.6,0.0,19.28,0.00,0.12,0.00,17.4,0
1774102915.584,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102915.784,nvme1n1,1621.2,0.0,22.93,0.00,0.14,0.00,23.4,0
1774102915.784,nvme0n1,1566.3,0.0,22.12,0.00,0.18,0.00,28.9,0
1774102915.784,nvme2n1,1536.4,5.0,21.98,0.02,0.13,0.00,20.0,0
1774102915.784,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102915.985,nvme1n1,1510.4,0.0,24.05,0.00,0.12,0.00,18.4,0
1774102915.985,nvme0n1,1600.1,0.0,25.55,0.00,0.12,0.00,19.9,0
1774102915.985,nvme2n1,1664.9,0.0,26.33,0.00,0.12,0.00,19.9,0
1774102915.985,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102916.204,nvme1n1,1376.1,0.0,17.14,0.00,0.10,0.00,13.7,0
1774102916.204,nvme0n1,1394.3,0.0,17.48,0.00,0.10,0.00,14.6,0
1774102916.204,nvme2n1,1494.5,0.0,19.15,0.00,0.10,0.00,15.0,0
1774102916.204,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102916.405,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102916.405,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102916.405,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102916.405,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102916.606,nvme1n1,1443.9,0.0,18.40,0.00,0.14,0.00,20.4,0
1774102916.606,nvme0n1,1548.4,0.0,19.02,0.00,0.13,0.00,19.9,0
1774102916.606,nvme2n1,1473.7,0.0,17.87,0.00,0.11,0.00,16.4,0
1774102916.606,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102916.806,nvme1n1,1450.5,0.0,19.41,0.00,0.14,0.00,19.9,0
1774102916.806,nvme0n1,1570.2,0.0,21.69,0.00,0.13,0.00,20.4,0
1774102916.806,nvme2n1,1595.1,0.0,22.04,0.00,0.13,0.00,20.4,0
1774102916.806,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102917.007,nvme1n1,1636.4,0.0,25.14,0.00,0.17,0.00,27.4,0
1774102917.007,nvme0n1,1561.6,0.0,23.99,0.00,0.16,0.00,24.4,0
1774102917.007,nvme2n1,1561.6,0.0,25.59,0.00,0.14,0.00,22.5,0
1774102917.007,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102917.237,nvme1n1,1303.3,0.0,20.24,0.00,0.12,0.00,16.1,0
1774102917.237,nvme0n1,1407.5,0.0,21.50,0.00,0.13,0.00,18.2,0
1774102917.237,nvme2n1,1377.1,0.0,20.94,0.00,0.12,0.00,16.5,0
1774102917.237,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102917.438,nvme1n1,1579.2,0.0,21.17,0.00,0.13,0.00,20.9,0
1774102917.438,nvme0n1,1444.7,0.0,18.99,0.00,0.11,0.00,16.4,0
1774102917.438,nvme2n1,1504.5,0.0,19.27,0.00,0.11,0.00,16.4,0
1774102917.438,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102917.638,nvme1n1,1594.7,0.0,22.56,0.00,0.15,0.00,24.4,0
1774102917.638,nvme0n1,1549.9,0.0,22.95,0.00,0.13,0.00,19.4,0
1774102917.638,nvme2n1,1510.0,0.0,21.88,0.00,0.12,0.00,17.4,0
1774102917.638,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102917.839,nvme1n1,1509.1,0.0,21.73,0.00,0.15,0.00,21.9,0
1774102917.839,nvme0n1,1504.1,0.0,21.32,0.00,0.14,0.00,20.9,0
1774102917.839,nvme2n1,1563.9,0.0,22.61,0.00,0.12,0.00,18.4,0
1774102917.839,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102918.040,nvme1n1,1600.3,0.0,23.78,0.00,0.13,0.00,21.4,0
1774102918.040,nvme0n1,1590.3,0.0,23.49,0.00,0.13,0.00,19.4,0
1774102918.040,nvme2n1,1555.4,0.0,22.88,0.00,0.13,0.00,19.9,0
1774102918.040,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102918.260,nvme1n1,1391.3,0.0,16.30,0.00,0.16,0.00,22.3,0
1774102918.260,nvme0n1,1282.2,0.0,15.38,0.00,0.11,0.00,14.5,0
1774102918.260,nvme2n1,1386.8,0.0,17.32,0.00,0.11,0.00,15.5,0
1774102918.260,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102918.460,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102918.460,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102918.460,nvme2n1,0.0,24.9,0.00,0.29,0.00,0.00,0.0,0
1774102918.460,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102918.661,nvme1n1,1500.2,0.0,19.51,0.00,0.12,0.00,18.4,0
1774102918.661,nvme0n1,1495.2,0.0,20.58,0.00,0.13,0.00,19.9,0
1774102918.661,nvme2n1,1579.9,0.0,20.97,0.00,0.11,0.00,17.9,0
1774102918.661,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102918.861,nvme1n1,1526.6,0.0,21.09,0.00,0.14,0.00,21.0,0
1774102918.861,nvme0n1,1486.7,0.0,20.99,0.00,0.11,0.00,17.0,0
1774102918.861,nvme2n1,1781.0,0.0,24.33,0.00,0.11,0.00,20.0,0
1774102918.861,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102919.062,nvme1n1,1469.2,0.0,19.75,0.00,0.12,0.00,16.9,0
1774102919.062,nvme0n1,1568.8,0.0,21.05,0.00,0.13,0.00,20.9,0
1774102919.062,nvme2n1,1528.9,0.0,20.84,0.00,0.12,0.00,17.4,0
1774102919.062,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102919.286,nvme1n1,1427.9,0.0,19.79,0.00,0.11,0.00,16.1,0
1774102919.286,nvme0n1,1383.1,0.0,19.79,0.00,0.11,0.00,14.8,0
1774102919.286,nvme2n1,1275.7,0.0,17.66,0.00,0.11,0.00,13.9,0
1774102919.286,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102919.486,nvme1n1,1460.2,0.0,19.74,0.00,0.13,0.00,18.9,0
1774102919.486,nvme0n1,1544.9,0.0,20.26,0.00,0.12,0.00,17.9,0
1774102919.486,nvme2n1,1505.0,34.9,20.40,0.55,0.13,0.00,19.4,0
1774102919.486,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102919.687,nvme1n1,1549.5,0.0,21.88,0.00,0.13,0.00,19.9,0
1774102919.687,nvme0n1,1564.5,0.0,21.68,0.00,0.13,0.00,20.9,0
1774102919.687,nvme2n1,1534.6,0.0,21.53,0.00,0.12,0.00,17.9,0
1774102919.687,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102919.888,nvme1n1,1610.3,0.0,23.33,0.00,0.14,0.00,21.9,0
1774102919.888,nvme0n1,1565.4,0.0,22.75,0.00,0.13,0.00,19.9,0
1774102919.888,nvme2n1,1500.6,0.0,22.57,0.00,0.12,0.00,18.4,0
1774102919.888,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102920.088,nvme1n1,1551.3,0.0,22.54,0.00,0.15,0.00,22.9,0
1774102920.088,nvme0n1,1516.4,0.0,22.37,0.00,0.12,0.00,18.0,0
1774102920.088,nvme2n1,1561.3,0.0,23.03,0.00,0.12,0.00,18.0,0
1774102920.088,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102920.306,nvme1n1,1350.7,0.0,16.63,0.00,0.18,0.00,23.8,0
1774102920.306,nvme0n1,1382.8,0.0,16.79,0.00,0.14,0.00,18.3,0
1774102920.306,nvme2n1,1337.0,0.0,16.54,0.00,0.11,0.00,15.1,0
1774102920.306,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102920.507,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102920.507,nvme0n1,10.0,94.7,0.10,1.01,0.00,0.05,1.0,0
1774102920.507,nvme2n1,49.9,94.7,1.15,1.01,0.10,0.11,2.0,0
1774102920.507,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102920.708,nvme1n1,1534.6,0.0,19.79,0.00,0.13,0.00,19.4,0
1774102920.708,nvme0n1,1519.7,0.0,19.77,0.00,0.10,0.00,16.4,0
1774102920.708,nvme2n1,1584.5,0.0,21.33,0.00,0.11,0.00,16.4,0
1774102920.708,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102920.909,nvme1n1,1600.9,0.0,24.49,0.00,0.14,0.00,22.4,0
1774102920.909,nvme0n1,1546.2,0.0,23.50,0.00,0.12,0.00,18.4,0
1774102920.909,nvme2n1,1521.3,9.9,23.27,0.25,0.12,0.00,18.4,0
1774102920.909,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102921.110,nvme1n1,1583.8,0.0,23.42,0.00,0.18,0.00,28.9,0
1774102921.110,nvme0n1,1549.0,0.0,22.86,0.00,0.16,0.00,24.4,0
1774102921.110,nvme2n1,1578.9,0.0,23.46,0.00,0.15,0.00,23.9,0
1774102921.110,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102921.331,nvme1n1,1419.9,0.0,19.84,0.00,0.14,0.00,19.8,0
1774102921.331,nvme0n1,1415.4,0.0,19.86,0.00,0.13,0.00,18.5,0
1774102921.331,nvme2n1,1406.4,0.0,19.53,0.00,0.12,0.00,16.7,0
1774102921.331,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102921.532,nvme1n1,1556.6,0.0,23.04,0.00,0.14,0.00,22.5,0
1774102921.532,nvme0n1,1531.6,0.0,22.20,0.00,0.13,0.00,19.5,0
1774102921.532,nvme2n1,1581.5,0.0,22.98,0.00,0.12,0.00,18.5,0
1774102921.532,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102921.733,nvme1n1,1664.5,0.0,26.53,0.00,0.15,0.00,25.4,0
1774102921.733,nvme0n1,1549.9,0.0,23.75,0.00,0.13,0.00,19.9,0
1774102921.733,nvme2n1,1634.6,0.0,25.33,0.00,0.12,0.00,19.9,0
1774102921.733,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102921.933,nvme1n1,1490.4,0.0,21.42,0.00,0.12,0.00,18.4,0
1774102921.933,nvme0n1,1600.1,0.0,23.33,0.00,0.12,0.00,19.9,0
1774102921.933,nvme2n1,1520.3,0.0,21.46,0.00,0.12,0.00,18.4,0
1774102921.933,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102922.134,nvme1n1,1590.3,0.0,24.58,0.00,0.14,0.00,21.9,0
1774102922.134,nvme0n1,1510.5,0.0,22.49,0.00,0.13,0.00,18.4,0
1774102922.134,nvme2n1,1580.3,0.0,23.37,0.00,0.12,0.00,18.4,0
1774102922.134,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102922.362,nvme1n1,1330.4,0.0,20.00,0.00,0.12,0.00,16.2,0
1774102922.362,nvme0n1,1347.9,0.0,19.73,0.00,0.14,0.00,19.3,0
1774102922.362,nvme2n1,1356.7,8.8,19.54,0.14,0.11,0.00,15.3,0
1774102922.362,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102922.563,nvme1n1,1076.9,0.0,16.28,0.00,0.14,0.00,15.5,0
1774102922.563,nvme0n1,1047.0,0.0,15.89,0.00,0.13,0.00,13.5,0
1774102922.563,nvme2n1,1022.1,0.0,16.16,0.00,0.11,0.00,11.5,0
1774102922.563,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102922.763,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102922.763,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102922.763,nvme2n1,1192.4,84.8,50.80,1.50,0.16,0.00,19.5,0
1774102922.763,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102922.964,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102922.964,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102922.964,nvme2n1,289.2,0.0,4.89,0.00,0.09,0.00,2.5,0
1774102922.964,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.165,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.165,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.165,nvme2n1,313.8,0.0,3.41,0.00,0.10,0.00,3.0,0
1774102923.165,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.388,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.388,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.388,nvme2n1,260.1,22.4,5.37,0.63,0.10,0.20,3.1,0
1774102923.388,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.588,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.588,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.588,nvme2n1,39.9,114.7,1.09,1.83,0.12,0.00,0.5,0
1774102923.588,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.789,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.789,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.789,nvme2n1,5.0,0.0,0.08,0.00,0.00,0.00,0.0,0
1774102923.789,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.989,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.989,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.989,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102923.989,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.190,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.190,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.190,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.190,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.415,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.415,nvme0n1,0.0,35.5,0.00,0.35,0.00,0.12,0.4,0
1774102924.415,nvme2n1,4.4,35.5,0.02,0.35,19.00,0.12,9.3,0
1774102924.415,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.616,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.616,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.616,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.616,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.816,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.816,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.816,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102924.816,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.017,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.017,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.017,nvme2n1,0.0,64.8,0.00,0.31,0.00,0.08,0.0,0
1774102925.017,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.218,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.218,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.218,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.218,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.440,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.440,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.440,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.440,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.641,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.641,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.641,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.641,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.842,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.842,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.842,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102925.842,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.043,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.043,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.043,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.043,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.243,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.243,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.243,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.243,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.466,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.466,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.466,nvme2n1,0.0,31.4,0.00,0.14,0.00,0.00,0.0,0
1774102926.466,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.667,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.667,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.667,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.667,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.867,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.867,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.867,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102926.867,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102927.068,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102927.068,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102927.068,nvme2n1,39.9,15.0,0.29,0.10,0.25,0.00,1.0,0
1774102927.068,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102927.268,nvme1n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102927.268,nvme0n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102927.268,nvme2n1,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
1774102927.268,sda,0.0,0.0,0.00,0.00,0.00,0.00,0.0,0
