timestamp,ctxt_s,pgfault_s,pgmajfault_s,pgscan_kswapd_s,pgscan_direct_s,pgsteal_kswapd_s,pgsteal_direct_s,allocstall_s,compact_stall_s,tlb_shootdown_s,nr_dirty,nr_writeback,pswpin_s,pswpout_s,wset_refault_anon_s,wset_refault_file_s,thp_fault_fallback_s
1774102976.369,20590,3932,0,0,0,0,0,0.0,0.0,0,23740,0,0,0,0,0,0
1774102977.387,20379,8111,0,0,0,0,0,0.0,0.0,0,23745,0,0,0,0,0,0
1774102978.404,26853,3935,0,0,0,0,0,0.0,0.0,0,23747,0,0,0,0,0,0
1774102979.429,55493,3925,0,0,0,0,0,0.0,0.0,0,23751,0,0,0,0,3,0
1774102980.446,19929,8180,0,0,0,0,0,0.0,0.0,0,23752,0,0,0,0,1,0
1774102981.462,20241,3886,0,0,0,0,0,0.0,0.0,0,23730,0,0,0,0,0,0
1774102982.479,19960,3890,0,0,0,0,0,0.0,0.0,0,23732,0,0,0,0,0,0
1774102983.495,21478,8317,0,0,0,0,0,0.0,0.0,0,23539,0,0,0,0,0,0
1774102984.519,28142,41526,40,0,0,0,0,0.0,0.0,0,23636,0,0,0,0,33,0
1774102985.537,39699,23023,0,0,0,0,0,0.0,0.0,0,23637,0,0,0,0,0,0
1774102986.554,32995,23108,0,0,0,0,0,0.0,0.0,0,37999,0,0,0,0,0,0
1774102987.572,30856,10120,3,0,0,0,0,0.0,0.0,0,37999,0,0,0,0,0,0
1774102988.590,31257,3990,0,0,0,0,0,0.0,0.0,0,38005,0,0,0,0,0,0
1774102989.614,31357,8230,0,0,0,0,0,0.0,0.0,0,38006,0,0,0,0,0,0
1774102990.632,31208,3919,0,0,0,0,0,0.0,0.0,0,30194,59,0,0,0,0,0
1774102991.650,31047,4025,0,0,0,0,0,0.0,0.0,0,30184,0,0,0,0,1,0
1774102992.669,30735,8566,0,0,0,0,0,0.0,0.0,0,30204,0,0,0,0,11,0
1774102993.739,36912,34348,65,0,0,0,0,0.0,0.0,0,30337,0,0,0,0,121,0
1774102994.763,34247,8215,0,0,0,0,0,0.0,0.0,0,30224,8,0,0,0,13,0
1774102995.781,35428,8369,0,0,0,0,0,0.0,0.0,0,20491,34,0,0,0,8,0
1774102996.798,32644,3934,0,0,0,0,0,0.0,0.0,0,20544,0,0,0,0,0,0
1774102997.817,32209,4231,0,0,0,0,0,0.0,0.0,0,20571,0,0,0,0,4,0
1774102998.836,38604,40638,44,0,0,0,0,0.0,0.0,0,20609,0,0,0,0,50,0
1774102999.860,40909,4333,0,0,0,0,0,0.0,0.0,0,20616,0,0,0,0,28,0
1774103000.879,42071,4247,2,0,0,0,0,0.0,0.0,0,20125,120,0,0,0,38,0
1774103001.898,37089,9266,0,0,0,0,0,0.0,0.0,0,20142,0,0,0,0,14,0
1774103002.917,33515,4125,0,0,0,0,0,0.0,0.0,0,20147,0,0,0,0,0,0
1774103003.936,65265,3891,0,0,0,0,0,0.0,0.0,0,20049,0,0,0,0,10751,0
1774103004.961,34049,8173,0,0,0,0,0,0.0,0.0,0,20051,0,0,0,0,1,0
1774103005.978,35404,4087,0,0,0,0,0,0.0,0.0,0,15368,0,0,0,0,7,0
1774103006.996,33886,3905,0,0,0,0,0,0.0,0.0,0,15309,0,0,0,0,2,0
1774103008.014,33104,8175,0,0,0,0,0,0.0,0.0,0,15321,0,0,0,0,0,0
1774103009.032,32844,3897,0,0,0,0,0,0.0,0.0,0,15322,0,0,0,0,0,0
1774103010.055,32922,3867,0,0,0,0,0,0.0,0.0,0,15324,0,0,0,0,1,0
1774103011.073,33691,8227,0,0,0,0,0,0.0,0.0,0,15360,0,0,0,0,13,0
1774103012.091,32781,3893,0,0,0,0,0,0.0,0.0,0,15363,0,0,0,0,1,0
1774103013.109,33118,3893,0,0,0,0,0,0.0,0.0,0,15364,0,0,0,0,0,0
1774103014.127,33320,18556,0,0,0,0,0,0.0,0.0,0,15368,0,0,0,0,4,0
1774103015.151,33006,6107,1,0,0,0,0,0.0,0.0,0,15322,0,0,0,0,0,0
1774103016.170,33334,3882,0,0,0,0,0,0.0,0.0,0,1320,13,0,0,0,26,0
1774103017.188,33171,8167,0,0,0,0,0,0.0,0.0,0,1232,0,0,0,0,28,0
1774103018.205,34653,9808,0,0,0,0,0,0.0,0.0,0,1250,0,0,0,0,0,0
1774103019.224,36874,14475,0,0,0,0,0,0.0,0.0,0,398,0,0,0,0,8,0
1774103020.247,33057,4075,0,0,0,0,0,0.0,0.0,0,400,0,0,0,0,0,0
1774103021.265,35766,4000,0,0,0,0,0,0.0,0.0,0,453,0,0,0,0,0,0
1774103022.283,43457,27544,9,0,0,0,0,0.0,0.0,0,455,0,0,0,0,23,0
1774103023.300,33642,3911,0,0,0,0,0,0.0,0.0,0,455,0,0,0,0,0,0
1774103024.317,35171,4794,0,0,0,0,0,0.0,0.0,0,411,0,0,0,0,4,0
1774103025.342,32631,8118,0,0,0,0,0,0.0,0.0,0,415,0,0,0,0,0,0
1774103026.359,33482,3891,0,0,0,0,0,0.0,0.0,0,433,0,0,0,0,4,0
1774103027.377,41169,3878,0,0,0,0,0,0.0,0.0,0,439,0,0,0,0,0,0
1774103028.395,36064,8436,0,0,0,0,0,0.0,0.0,0,441,0,0,0,0,17,0
1774103029.414,61133,3922,0,0,0,0,0,0.0,0.0,0,444,0,0,0,0,84,0
1774103030.439,51919,3870,0,0,0,0,0,0.0,0.0,0,490,163,0,0,0,228,0
1774103031.458,62042,8410,0,0,0,0,0,0.0,0.0,0,367,62,0,0,0,101,0
1774103032.475,33287,3908,0,0,0,0,0,0.0,0.0,0,359,0,0,0,0,0,0
1774103033.492,61899,3881,0,0,0,0,0,0.0,0.0,0,361,0,0,0,0,0,0
1774103034.510,50966,8191,0,0,0,0,0,0.0,0.0,0,374,0,0,0,0,25,0
1774103035.534,37085,4145,0,0,0,0,0,0.0,0.0,0,390,0,0,0,0,0,0
1774103036.553,65992,3876,0,0,0,0,0,0.0,0.0,0,404,0,0,0,0,27,0
1774103037.571,37445,8188,0,0,0,0,0,0.0,0.0,0,450,0,0,0,0,12,0
1774103038.590,44691,3925,0,0,0,0,0,0.0,0.0,0,570,0,0,0,0,45,0
1774103039.609,52645,25683,102,89718,0,89582,0,0.0,0.0,0,601,0,0,0,0,119,0
1774103040.638,39614,70196,26,187849,0,187517,0,0.0,0.0,0,622,0,0,0,0,47,0
1774103041.656,29663,80923,111,0,0,0,0,0.0,0.0,0,19275,0,0,0,0,36,0
1774103042.675,27376,8444,24,0,0,0,0,0.0,0.0,0,23819,0,0,0,0,69,0
1774103043.716,34180,34729,231,0,0,0,0,0.0,0.0,0,37375,0,0,0,0,51,0
1774103044.735,51206,211342,355,88783,0,87434,0,0.0,0.0,0,39872,8,0,0,0,20,0
1774103045.760,29724,54323,8,0,0,0,0,0.0,0.0,0,39414,0,0,0,0,33,0
1774103046.778,32597,412132,35,132197,0,131583,0,0.0,0.0,0,39426,0,0,0,0,41,0
1774103047.803,32129,494229,59,214204,0,212797,0,0.0,0.0,0,39480,0,0,0,0,0,0
1774103048.823,28036,513374,382,4974,0,4967,0,0.0,0.0,0,39555,0,0,0,0,12,0
1774103049.866,31046,619478,4,179713,0,179010,0,0.0,0.0,0,39903,0,0,0,0,44,0
1774103050.953,22237,440580,23,25810,0,25287,0,0.0,0.0,0,40027,0,0,0,0,13,0
1774103051.987,24426,766225,33,74418,0,74418,0,0.0,0.0,0,39763,0,0,0,0,17,0
1774103053.038,50925,330856,17,124068,0,123834,0,0.0,0.0,0,39804,0,0,0,0,34,0
1774103054.057,39040,64124,0,0,0,0,0,0.0,0.0,0,39960,0,0,0,0,81,0
1774103055.077,83297,46062,306,0,0,0,0,0.0,0.0,0,40044,0,0,0,0,307,0
1774103056.109,62849,55772,189,0,0,0,0,0.0,0.0,0,40403,0,0,0,0,109,0
1774103057.128,40528,48616,269,0,0,0,0,0.0,0.0,0,40429,0,0,0,0,26,0
1774103058.147,63507,1254714,337,0,0,0,0,0.0,0.0,0,40461,0,0,0,0,777,0
1774103059.168,111072,2820536,793,74654,0,74647,0,0.0,0.0,0,40474,0,0,0,0,388,0
1774103060.214,58494,2318371,30,162503,0,162497,0,0.0,0.0,0,40542,0,0,0,0,42,0
1774103061.245,66925,1942723,50,84601,0,84594,0,0.0,0.0,0,40589,0,0,0,0,26,0
1774103062.286,50363,2592858,35,83824,0,83811,0,0.0,0.0,0,40603,130,0,0,0,17,0
1774103063.335,48569,1344876,34,84066,0,84059,0,0.0,0.0,0,40672,0,0,0,0,1,0
1774103064.354,52722,1087217,34,0,0,0,0,0.0,0.0,0,40704,0,0,0,0,15,0
1774103065.376,79310,1763683,60,0,0,0,0,0.0,0.0,0,40709,0,0,0,0,2,0
1774103066.459,40777,1349946,88,84617,0,84611,0,0.0,0.0,0,40782,0,0,0,0,77,0
1774103067.478,39628,1043613,31,0,0,0,0,0.0,0.0,0,40811,0,0,0,0,4,0
1774103068.497,65888,1349519,77,88487,0,88397,0,0.0,0.0,0,40836,0,0,0,0,723,0
1774103069.559,50276,1789118,30,87105,0,87080,0,0.0,0.0,0,40846,0,0,0,0,8,0
1774103070.609,47370,997417,221,0,0,0,0,0.0,0.0,0,40880,0,0,0,0,34,0
1774103071.636,200989,540892,1424,0,0,0,0,0.0,0.0,0,40887,0,0,0,0,803,0
1774103072.660,115400,1170002,530,0,0,0,0,0.0,0.0,0,18036,14,0,0,0,337,0
1774103073.703,43274,1482833,25,0,0,0,0,0.0,0.0,0,18064,0,0,0,0,1,0
1774103074.731,44869,1100761,34,88952,0,88945,0,0.0,0.0,0,18101,0,0,0,0,18,0
1774103075.762,58346,1657451,51,0,0,0,0,0.0,0.0,0,18132,0,0,0,0,0,0
1774103076.820,46206,1259221,27,87988,0,87988,0,0.0,0.0,0,18137,0,0,0,0,0,0
1774103077.842,47296,1013315,29,7,0,0,0,0.0,0.0,0,2349,85,0,0,0,41,0
1774103078.865,57221,1326278,60,0,0,0,0,0.0,0.0,0,2322,0,0,0,0,512,0
1774103079.911,46983,1644171,31,0,0,0,0,0.0,0.0,0,1118,0,0,0,0,436,0
1774103080.942,42605,1062336,29,0,0,0,0,0.0,0.0,0,1121,0,0,0,0,971,0
1774103081.973,43183,1067938,31,0,0,0,0,0.0,0.0,0,1126,0,0,0,0,1030,0
1774103083.001,64912,1396829,58,0,0,0,0,0.0,0.0,0,574,0,0,0,0,1420,0
1774103084.069,45143,1412054,251,0,0,0,0,0.0,0.0,0,592,0,0,0,0,930,0
1774103085.090,66613,1188652,911,0,0,0,0,0.0,0.0,0,607,0,0,0,0,1469,0
1774103086.111,63721,1312536,186,88227,0,88220,0,0.0,0.0,0,617,0,0,0,0,508,0
1774103087.190,44552,1623512,24,0,0,0,0,0.0,0.0,0,626,0,0,0,0,709,0
1774103088.211,39058,1012122,21,0,0,0,0,0.0,0.0,0,498,0,0,0,0,1053,0
1774103089.235,45439,1045718,31,89888,0,89881,0,0.0,0.0,0,502,0,0,0,0,3297,0
1774103090.259,60223,1393578,59,0,0,0,0,0.0,0.0,0,506,0,0,0,0,2571,0
1774103091.304,43860,1605620,31,0,0,0,0,0.0,0.0,0,509,0,0,0,0,1512,0
1774103092.360,48364,1126317,32,0,0,0,0,0.0,0.0,0,446,0,0,0,0,6755,0
1774103093.388,44606,1032059,29,0,0,0,0,0.0,0.0,0,520,0,0,0,0,2045,0
1774103094.412,65437,1544719,57,0,0,0,0,0.0,0.0,0,525,0,0,0,0,748,0
1774103095.467,47632,1545331,32,0,0,0,0,0.0,0.0,0,560,0,0,0,0,2824,0
1774103096.497,48566,1149660,33,0,0,0,0,0.0,0.0,0,565,0,0,0,0,3231,0
1774103097.530,47272,1008561,31,0,0,0,0,0.0,0.0,0,566,0,0,0,0,1502,0
1774103098.556,62588,1472299,58,0,0,0,0,0.0,0.0,0,574,0,0,0,0,4291,0
1774103099.596,42011,1568638,31,0,0,0,0,0.0,0.0,0,596,0,0,0,0,3882,0
1774103100.635,45117,1098653,33,0,0,0,0,0.0,0.0,0,556,0,0,0,0,3633,0
1774103101.660,40346,1056437,30,0,0,0,0,0.0,0.0,0,568,0,0,0,0,802,0
1774103102.692,58969,1296103,60,0,0,0,0,0.0,0.0,0,627,0,0,0,0,5184,0
1774103103.744,42385,1625597,30,0,0,0,0,0.0,0.0,0,784,0,0,0,0,920,0
1774103104.794,42143,1063570,29,0,0,0,0,0.0,0.0,0,871,0,0,0,0,1558,0
1774103105.818,43384,1068756,32,0,0,0,0,0.0,0.0,0,879,0,0,0,0,6012,0
1774103106.842,71457,1069458,206,0,0,0,0,0.0,0.0,0,885,0,0,0,0,0,0
1774103107.882,41270,937764,506,0,0,0,0,0.0,0.0,0,887,0,0,0,0,88,0
1774103108.922,44038,922165,320,0,0,0,0,0.0,0.0,0,891,0,0,0,0,46,0
1774103109.974,64543,429762,723,77583,0,77576,0,0.0,0.0,0,898,0,0,0,0,187,0
1774103111.000,217355,492569,1474,0,0,0,0,0.0,0.0,0,899,0,0,0,0,785,0
1774103112.022,113035,1034658,599,165211,0,165197,0,0.0,0.0,0,903,0,0,0,0,2700,0
1774103113.094,43044,1448346,22,159306,0,159293,0,0.0,0.0,0,910,0,0,0,0,2532,0
1774103114.124,56581,1340668,48,0,0,0,0,0.0,0.0,0,729,0,0,0,0,8963,0
1774103115.180,48389,1421146,30,78033,0,78033,0,0.0,0.0,0,718,0,0,0,0,4440,0
1774103116.202,44169,1055066,29,7,0,0,0,0.0,0.0,0,720,0,0,0,0,7749,0
1774103117.226,70364,1373151,61,82409,0,82402,0,0.0,0.0,0,729,0,0,0,0,8472,0
1774103118.281,46897,1721137,30,0,0,0,0,0.0,0.0,0,732,0,0,0,0,6815,0
1774103119.319,40676,1005044,29,0,0,0,0,0.0,0.0,0,496,0,0,0,0,5971,0
1774103120.342,41754,998485,30,0,0,0,0,0.0,0.0,0,501,0,0,0,0,5252,0
1774103121.364,71652,1464165,60,0,0,0,0,0.0,0.0,0,519,0,0,0,0,10805,0
1774103122.414,44244,1611882,30,0,0,0,0,0.0,0.0,0,540,0,0,0,0,4120,0
1774103123.466,45617,1063832,30,0,0,0,0,0.0,0.0,0,593,0,0,0,0,6199,0
1774103124.489,152753,839028,773,0,0,0,0,0.0,0.0,0,622,0,0,0,0,11681,0
