timestamp,cpu_some10,cpu_some60,mem_some10,mem_some60,mem_full10,mem_full60,io_some10,io_some60,io_full10,io_full60
1774107901.113,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107902.140,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107903.162,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107904.185,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107905.206,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107906.227,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107907.256,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107908.277,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107909.303,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107910.324,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107911.346,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107912.373,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107913.393,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107914.415,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107915.436,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107916.458,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107917.495,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107918.514,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107919.537,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107920.558,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107921.580,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107922.607,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107923.628,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107924.648,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107925.670,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107926.690,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107927.720,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107928.745,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107929.765,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107930.786,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107931.808,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107932.835,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107933.855,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107934.879,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107935.902,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107936.925,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107937.951,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107938.973,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107939.995,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107941.015,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107942.037,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107943.066,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107944.088,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107945.107,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107946.131,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107947.153,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107948.180,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107949.201,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107950.222,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107951.241,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107952.264,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107953.292,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107954.312,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107955.334,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107956.355,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107957.376,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107958.403,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107959.425,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107960.445,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107961.465,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107962.486,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107963.511,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107964.530,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107965.552,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107966.573,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107967.595,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107968.623,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107969.644,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107970.665,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107971.686,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107972.707,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107973.738,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107974.760,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107975.781,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107976.801,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107977.823,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107978.849,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107979.871,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107980.892,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107981.913,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107982.934,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107983.962,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107984.981,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107986.003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107987.023,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107988.045,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107989.074,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107990.094,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107991.116,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107992.137,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107993.159,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107994.186,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107995.205,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107996.229,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1774107997.251,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
