Subscribing to 13 datarefs at 5 Hz...
  [ 0] frame_time_s              = sim/operation/misc/frame_rate_period
  [ 1] gpu_time_s                = sim/time/gpu_time_per_frame_sec_approx
  [ 2] framerate_period_s        = sim/time/framerate_period
  [ 3] lat                       = sim/flightmodel/position/latitude
  [ 4] lon                       = sim/flightmodel/position/longitude
  [ 5] elev_m                    = sim/flightmodel/position/elevation
  [ 6] agl_m                     = sim/flightmodel/position/y_agl
  [ 7] gs_ms                     = sim/flightmodel/position/groundspeed
  [ 8] ias_ms                    = sim/flightmodel/position/indicated_airspeed
  [ 9] tas_ms                    = sim/flightmodel/position/true_airspeed
  [10] sim_time_s                = sim/time/total_running_time_sec
  [11] paused                    = sim/time/paused
  [12] sim_speed                 = sim/time/sim_speed
  No response (attempt 1), retrying in 2s...
  No response (attempt 2), retrying in 2s...
  No response (attempt 3), retrying in 2s...
  No response (attempt 4), retrying in 3s...
  No response (attempt 5), retrying in 4s...
  No response (attempt 6), retrying in 4s...
  No response (attempt 7), retrying in 4s...
  No response (attempt 8), retrying in 5s...
Connected — receiving data from X-Plane (attempt 9)

Recording at 5 Hz to monitoring/run_ae/xplane_telemetry.csv
Max duration: 7200s. Press Ctrl+C to stop.

[ 1783.0s] FPS=28.8  CPU=13.60ms  GPU=21.12ms  Lat=47.453255  GS=0.0kts  (8101 samples)
[ 1793.2s] FPS=29.3  CPU=12.38ms  GPU=21.79ms  Lat=47.453255  GS=0.0kts  (8147 samples)
[ 1803.2s] FPS=28.5  CPU=13.30ms  GPU=21.77ms  Lat=47.453255  GS=0.0kts  (8193 samples)
[ 1813.4s] FPS=28.7  CPU=12.35ms  GPU=22.53ms  Lat=47.453255  GS=0.0kts  (8239 samples)
[ 1823.4s] FPS=28.7  CPU=12.05ms  GPU=22.76ms  Lat=47.453255  GS=0.0kts  (8285 samples)
[ 1833.5s] FPS=28.4  CPU=14.40ms  GPU=20.80ms  Lat=47.453255  GS=0.0kts  (8331 samples)
[ 1843.7s] FPS=28.2  CPU=13.69ms  GPU=21.74ms  Lat=47.453255  GS=0.0kts  (8377 samples)
[ 1853.8s] FPS=30.1  CPU=12.09ms  GPU=21.12ms  Lat=47.453255  GS=0.0kts  (8423 samples)
[ 1863.9s] FPS=31.1  CPU=10.53ms  GPU=21.64ms  Lat=47.453255  GS=0.0kts  (8469 samples)
[ 1874.1s] FPS=30.9  CPU=11.09ms  GPU=21.30ms  Lat=47.453255  GS=0.0kts  (8515 samples)
[ 1884.1s] FPS=29.4  CPU=14.98ms  GPU=18.99ms  Lat=47.453255  GS=0.0kts  (8561 samples)
[ 1894.2s] FPS=29.5  CPU=13.80ms  GPU=20.13ms  Lat=47.453255  GS=0.0kts  (8607 samples)
[ 1904.3s] FPS=29.6  CPU=13.48ms  GPU=20.26ms  Lat=47.453255  GS=0.0kts  (8653 samples)
[ 1914.4s] FPS=29.5  CPU=13.47ms  GPU=20.44ms  Lat=47.453255  GS=0.0kts  (8699 samples)
[ 1924.6s] FPS=30.6  CPU=12.84ms  GPU=19.79ms  Lat=47.453255  GS=0.0kts  (8745 samples)
[ 1934.8s] FPS=53.9  CPU=5.02ms  GPU=13.52ms  Lat=47.453255  GS=0.0kts  (8791 samples)
[ 1944.9s] FPS=30.0  CPU=17.30ms  GPU=16.06ms  Lat=47.453255  GS=0.0kts  (8838 samples)
[ 1954.9s] FPS=30.3  CPU=12.71ms  GPU=20.34ms  Lat=47.453255  GS=0.0kts  (8884 samples)
[ 1965.0s] FPS=29.6  CPU=12.69ms  GPU=21.06ms  Lat=47.453243  GS=1.6kts  (8930 samples)
[ 1975.1s] FPS=31.6  CPU=16.80ms  GPU=14.83ms  Lat=47.453148  GS=2.1kts  (8976 samples)
[ 1985.3s] FPS=27.9  CPU=17.50ms  GPU=18.31ms  Lat=47.453045  GS=2.2kts  (9023 samples)
[ 1995.3s] FPS=29.8  CPU=14.20ms  GPU=19.41ms  Lat=47.452946  GS=2.2kts  (9069 samples)
[ 2005.5s] FPS=30.0  CPU=13.64ms  GPU=19.71ms  Lat=47.452843  GS=2.2kts  (9116 samples)
[ 2015.6s] FPS=28.9  CPU=15.66ms  GPU=18.93ms  Lat=47.452797  GS=1.6kts  (9162 samples)
[ 2025.7s] FPS=29.1  CPU=13.81ms  GPU=20.51ms  Lat=47.452694  GS=2.1kts  (9208 samples)
[ 2035.8s] FPS=30.5  CPU=14.01ms  GPU=18.79ms  Lat=47.452602  GS=2.2kts  (9254 samples)
[ 2046.0s] FPS=30.6  CPU=13.22ms  GPU=19.43ms  Lat=47.452526  GS=2.1kts  (9300 samples)
[ 2056.2s] FPS=29.8  CPU=13.74ms  GPU=19.80ms  Lat=47.452473  GS=2.1kts  (9346 samples)
[ 2066.2s] FPS=30.0  CPU=13.28ms  GPU=20.03ms  Lat=47.452457  GS=0.3kts  (9392 samples)
[ 2076.3s] FPS=30.1  CPU=12.58ms  GPU=20.66ms  Lat=47.452454  GS=1.0kts  (9438 samples)
[ 2086.3s] FPS=29.2  CPU=14.49ms  GPU=19.82ms  Lat=47.452454  GS=0.1kts  (9483 samples)
[ 2096.5s] FPS=29.2  CPU=13.67ms  GPU=20.57ms  Lat=47.452454  GS=0.1kts  (9530 samples)
[ 2106.6s] FPS=29.8  CPU=15.29ms  GPU=18.23ms  Lat=47.452454  GS=0.0kts  (9576 samples)
[ 2116.6s] FPS=29.1  CPU=13.65ms  GPU=20.67ms  Lat=47.452454  GS=0.0kts  (9622 samples)
[ 2126.6s] FPS=29.2  CPU=14.35ms  GPU=19.92ms  Lat=47.452454  GS=0.0kts  (9668 samples)
[ 2136.8s] FPS=27.2  CPU=17.15ms  GPU=19.65ms  Lat=47.452454  GS=0.0kts  (9715 samples)
[ 2147.0s] FPS=29.9  CPU=14.25ms  GPU=19.25ms  Lat=47.452454  GS=0.0kts  (9762 samples)
[ 2157.1s] FPS=30.8  CPU=12.33ms  GPU=20.18ms  Lat=47.452454  GS=0.0kts  (9808 samples)
[ 2167.3s] FPS=29.8  CPU=13.35ms  GPU=20.16ms  Lat=47.452454  GS=0.0kts  (9854 samples)
[ 2177.4s] FPS=29.5  CPU=14.58ms  GPU=19.36ms  Lat=47.452454  GS=0.0kts  (9900 samples)
[ 2187.5s] FPS=29.4  CPU=14.83ms  GPU=19.14ms  Lat=47.452454  GS=0.0kts  (9947 samples)
[ 2197.7s] FPS=30.8  CPU=13.12ms  GPU=19.34ms  Lat=47.452454  GS=0.4kts  (9994 samples)
[ 2207.7s] FPS=29.5  CPU=13.84ms  GPU=20.10ms  Lat=47.452457  GS=1.5kts  (10040 samples)
[ 2217.8s] FPS=30.2  CPU=13.41ms  GPU=19.69ms  Lat=47.452469  GS=3.8kts  (10086 samples)
[ 2227.8s] FPS=30.0  CPU=13.86ms  GPU=19.47ms  Lat=47.452496  GS=6.6kts  (10131 samples)
[ 2237.9s] FPS=29.4  CPU=16.17ms  GPU=17.82ms  Lat=47.452549  GS=10.9kts  (10178 samples)
[ 2248.1s] FPS=28.6  CPU=15.26ms  GPU=19.74ms  Lat=47.452621  GS=14.3kts  (10224 samples)
[ 2258.2s] FPS=29.9  CPU=12.43ms  GPU=21.00ms  Lat=47.452679  GS=15.0kts  (10270 samples)
[ 2268.3s] FPS=28.5  CPU=13.45ms  GPU=21.61ms  Lat=47.452904  GS=16.0kts  (10316 samples)
[ 2278.3s] FPS=28.6  CPU=13.11ms  GPU=21.89ms  Lat=47.453560  GS=15.5kts  (10362 samples)
[ 2288.4s] FPS=29.7  CPU=13.64ms  GPU=20.07ms  Lat=47.454224  GS=16.5kts  (10407 samples)
[ 2298.5s] FPS=30.4  CPU=12.88ms  GPU=20.05ms  Lat=47.454971  GS=16.9kts  (10452 samples)
[ 2308.6s] FPS=25.6  CPU=17.98ms  GPU=21.14ms  Lat=47.455223  GS=14.1kts  (10497 samples)
[ 2318.7s] FPS=27.1  CPU=14.47ms  GPU=22.43ms  Lat=47.455166  GS=14.0kts  (10541 samples)
[ 2328.9s] FPS=28.1  CPU=13.97ms  GPU=21.65ms  Lat=47.455093  GS=14.7kts  (10585 samples)
[ 2339.1s] FPS=29.0  CPU=12.33ms  GPU=22.14ms  Lat=47.455025  GS=15.5kts  (10630 samples)
[ 2349.3s] FPS=29.8  CPU=11.81ms  GPU=21.72ms  Lat=47.454948  GS=16.2kts  (10676 samples)
[ 2359.4s] FPS=27.7  CPU=15.82ms  GPU=20.23ms  Lat=47.454865  GS=15.8kts  (10723 samples)
[ 2369.6s] FPS=30.3  CPU=12.40ms  GPU=20.61ms  Lat=47.454788  GS=17.3kts  (10769 samples)
[ 2379.8s] FPS=29.6  CPU=13.53ms  GPU=20.25ms  Lat=47.455143  GS=19.5kts  (10816 samples)
[ 2389.8s] FPS=28.9  CPU=13.52ms  GPU=21.08ms  Lat=47.455734  GS=20.2kts  (10862 samples)
[ 2399.9s] FPS=28.5  CPU=12.36ms  GPU=22.69ms  Lat=47.455925  GS=18.3kts  (10908 samples)
[ 2410.0s] FPS=28.7  CPU=12.18ms  GPU=22.67ms  Lat=47.455833  GS=17.4kts  (10954 samples)
[ 2420.0s] FPS=29.4  CPU=11.24ms  GPU=22.77ms  Lat=47.455753  GS=11.4kts  (11000 samples)
[ 2430.0s] FPS=30.5  CPU=11.06ms  GPU=21.72ms  Lat=47.455742  GS=0.6kts  (11045 samples)
[ 2440.2s] FPS=29.5  CPU=11.07ms  GPU=22.85ms  Lat=47.455738  GS=1.4kts  (11092 samples)
[ 2450.4s] FPS=29.6  CPU=11.72ms  GPU=22.06ms  Lat=47.455727  GS=2.3kts  (11137 samples)
[ 2460.6s] FPS=28.7  CPU=12.32ms  GPU=22.51ms  Lat=47.455727  GS=0.0kts  (11182 samples)
[ 2470.7s] FPS=29.4  CPU=10.60ms  GPU=23.41ms  Lat=47.455727  GS=0.0kts  (11228 samples)
[ 2480.9s] FPS=30.0  CPU=11.23ms  GPU=22.06ms  Lat=47.455727  GS=0.0kts  (11274 samples)
[ 2491.0s] FPS=29.8  CPU=11.50ms  GPU=22.11ms  Lat=47.455727  GS=0.0kts  (11320 samples)
[ 2501.0s] FPS=30.3  CPU=9.85ms  GPU=23.16ms  Lat=47.455727  GS=0.0kts  (11365 samples)
[ 2511.2s] FPS=28.9  CPU=12.66ms  GPU=21.90ms  Lat=47.455727  GS=0.0kts  (11411 samples)
[ 2521.4s] FPS=30.3  CPU=10.93ms  GPU=22.12ms  Lat=47.455727  GS=0.0kts  (11457 samples)
[ 2531.6s] FPS=29.4  CPU=11.95ms  GPU=22.00ms  Lat=47.455727  GS=0.0kts  (11503 samples)
[ 2541.8s] FPS=29.7  CPU=11.55ms  GPU=22.14ms  Lat=47.455727  GS=0.0kts  (11549 samples)
[ 2551.9s] FPS=29.8  CPU=11.45ms  GPU=22.10ms  Lat=47.455727  GS=0.0kts  (11594 samples)
[ 2562.0s] FPS=30.4  CPU=11.14ms  GPU=21.70ms  Lat=47.455723  GS=1.1kts  (11640 samples)
[ 2572.1s] FPS=30.6  CPU=11.13ms  GPU=21.60ms  Lat=47.455715  GS=2.0kts  (11685 samples)
[ 2582.2s] FPS=30.6  CPU=10.41ms  GPU=22.32ms  Lat=47.455708  GS=3.0kts  (11730 samples)
[ 2592.3s] FPS=29.2  CPU=11.78ms  GPU=22.49ms  Lat=47.455692  GS=0.1kts  (11776 samples)
[ 2602.4s] FPS=28.7  CPU=13.01ms  GPU=21.85ms  Lat=47.455692  GS=0.0kts  (11821 samples)
[ 2612.5s] FPS=30.1  CPU=10.61ms  GPU=22.62ms  Lat=47.455692  GS=0.0kts  (11866 samples)
[ 2622.6s] FPS=28.5  CPU=13.21ms  GPU=21.93ms  Lat=47.455692  GS=0.0kts  (11912 samples)
[ 2632.7s] FPS=29.1  CPU=12.10ms  GPU=22.23ms  Lat=47.455688  GS=3.4kts  (11957 samples)
[ 2642.9s] FPS=33.5  CPU=7.46ms  GPU=22.43ms  Lat=47.455662  GS=6.1kts  (12003 samples)
[ 2652.9s] FPS=29.8  CPU=11.84ms  GPU=21.71ms  Lat=47.455658  GS=0.0kts  (12048 samples)
[ 2662.9s] FPS=29.8  CPU=11.91ms  GPU=21.68ms  Lat=47.455658  GS=0.0kts  (12093 samples)
[ 2673.0s] FPS=29.7  CPU=12.31ms  GPU=21.41ms  Lat=47.455658  GS=0.0kts  (12139 samples)
[ 2683.1s] FPS=29.4  CPU=12.04ms  GPU=21.99ms  Lat=47.455654  GS=2.3kts  (12185 samples)
[ 2693.2s] FPS=28.5  CPU=12.79ms  GPU=22.29ms  Lat=47.455631  GS=6.8kts  (12230 samples)
[ 2703.3s] FPS=29.9  CPU=13.43ms  GPU=19.99ms  Lat=47.455627  GS=0.0kts  (12276 samples)
[ 2713.4s] FPS=29.9  CPU=11.86ms  GPU=21.58ms  Lat=47.455627  GS=0.0kts  (12322 samples)
[ 2723.5s] FPS=30.5  CPU=10.99ms  GPU=21.84ms  Lat=47.455627  GS=2.4kts  (12367 samples)
[ 2733.5s] FPS=28.5  CPU=12.31ms  GPU=22.74ms  Lat=47.455612  GS=5.1kts  (12412 samples)
[ 2743.6s] FPS=30.1  CPU=8.57ms  GPU=24.66ms  Lat=47.455692  GS=0.2kts  (12458 samples)
[ 2753.8s] FPS=30.2  CPU=9.56ms  GPU=23.51ms  Lat=47.455692  GS=0.0kts  (12505 samples)
[ 2763.9s] FPS=29.0  CPU=10.47ms  GPU=24.03ms  Lat=47.455692  GS=0.0kts  (12551 samples)
[ 2774.0s] FPS=29.1  CPU=10.42ms  GPU=23.93ms  Lat=47.455696  GS=0.8kts  (12597 samples)
[ 2784.1s] FPS=29.2  CPU=11.42ms  GPU=22.83ms  Lat=47.455803  GS=2.5kts  (12643 samples)
[ 2794.2s] FPS=29.3  CPU=12.37ms  GPU=21.76ms  Lat=47.455845  GS=0.1kts  (12688 samples)
[ 2804.3s] FPS=29.6  CPU=12.53ms  GPU=21.22ms  Lat=47.455864  GS=4.0kts  (12734 samples)
[ 2814.4s] FPS=30.1  CPU=12.76ms  GPU=20.41ms  Lat=47.456146  GS=5.3kts  (12780 samples)
[ 2824.5s] FPS=29.4  CPU=13.32ms  GPU=20.70ms  Lat=47.456356  GS=5.4kts  (12826 samples)
[ 2834.6s] FPS=29.8  CPU=11.74ms  GPU=21.81ms  Lat=47.456596  GS=9.3kts  (12872 samples)
[ 2844.6s] FPS=29.4  CPU=12.19ms  GPU=21.88ms  Lat=47.456753  GS=54.2kts  (12918 samples)
[ 2854.7s] FPS=29.6  CPU=11.92ms  GPU=21.83ms  Lat=47.457146  GS=102.2kts  (12964 samples)
[ 2864.7s] FPS=29.3  CPU=12.78ms  GPU=21.37ms  Lat=47.457745  GS=143.1kts  (13010 samples)
[ 2874.8s] FPS=29.7  CPU=13.57ms  GPU=20.04ms  Lat=47.458492  GS=166.9kts  (13056 samples)
[ 2884.9s] FPS=29.7  CPU=16.49ms  GPU=17.22ms  Lat=47.459263  GS=176.9kts  (13102 samples)
[ 2895.0s] FPS=30.2  CPU=16.37ms  GPU=16.75ms  Lat=47.460125  GS=188.7kts  (13148 samples)
[ 2905.1s] FPS=30.0  CPU=16.49ms  GPU=16.84ms  Lat=47.461052  GS=199.2kts  (13194 samples)
[ 2915.0s] FPS=30.0  CPU=16.63ms  GPU=16.67ms  Lat=47.462067  GS=211.1kts  (13239 samples)
[ 2925.1s] FPS=29.4  CPU=16.49ms  GPU=17.54ms  Lat=47.462261  GS=223.4kts  (13285 samples)
[ 2935.2s] FPS=29.5  CPU=15.55ms  GPU=18.33ms  Lat=47.459015  GS=235.3kts  (13331 samples)
[ 2945.4s] FPS=30.6  CPU=13.73ms  GPU=18.98ms  Lat=47.451771  GS=248.4kts  (13377 samples)
[ 2955.5s] FPS=30.0  CPU=14.43ms  GPU=18.85ms  Lat=47.442223  GS=259.3kts  (13423 samples)
[ 2965.6s] FPS=29.8  CPU=15.31ms  GPU=18.27ms  Lat=47.432739  GS=270.1kts  (13469 samples)
[ 2975.7s] FPS=28.5  CPU=17.10ms  GPU=18.03ms  Lat=47.424274  GS=275.0kts  (13514 samples)
[ 2985.9s] FPS=30.3  CPU=16.95ms  GPU=16.07ms  Lat=47.416103  GS=279.7kts  (13561 samples)
[ 2996.0s] FPS=34.0  CPU=13.61ms  GPU=15.78ms  Lat=47.408192  GS=279.3kts  (13607 samples)
[ 3006.2s] FPS=19.9  CPU=35.00ms  GPU=15.25ms  Lat=47.400333  GS=279.4kts  (13652 samples)
[ 3016.4s] FPS=34.5  CPU=12.80ms  GPU=16.21ms  Lat=47.392319  GS=281.7kts  (13698 samples)
[ 3026.6s] FPS=22.0  CPU=30.24ms  GPU=15.29ms  Lat=47.384605  GS=285.0kts  (13743 samples)
[ 3036.8s] FPS=28.3  CPU=20.21ms  GPU=15.17ms  Lat=47.377743  GS=288.1kts  (13787 samples)
[ 3046.9s] FPS=24.0  CPU=26.05ms  GPU=15.56ms  Lat=47.372219  GS=291.3kts  (13830 samples)
[ 3057.0s] FPS=30.0  CPU=18.50ms  GPU=14.85ms  Lat=47.370674  GS=294.4kts  (13872 samples)
[ 3067.0s] FPS=30.1  CPU=17.63ms  GPU=15.60ms  Lat=47.371834  GS=295.9kts  (13914 samples)
[ 3077.1s] FPS=29.6  CPU=19.53ms  GPU=14.28ms  Lat=47.373695  GS=303.7kts  (13960 samples)
[ 3087.2s] FPS=30.4  CPU=18.13ms  GPU=14.80ms  Lat=47.375774  GS=315.5kts  (14005 samples)
[ 3097.3s] FPS=29.7  CPU=19.75ms  GPU=13.93ms  Lat=47.377876  GS=327.6kts  (14049 samples)
[ 3107.5s] FPS=29.9  CPU=19.73ms  GPU=13.76ms  Lat=47.379906  GS=336.8kts  (14095 samples)
[ 3117.6s] FPS=29.9  CPU=19.97ms  GPU=13.44ms  Lat=47.381828  GS=341.5kts  (14141 samples)
[ 3127.7s] FPS=29.0  CPU=21.20ms  GPU=13.34ms  Lat=47.383694  GS=344.3kts  (14187 samples)
[ 3137.7s] FPS=29.0  CPU=22.38ms  GPU=12.13ms  Lat=47.385498  GS=346.9kts  (14233 samples)
[ 3147.9s] FPS=29.8  CPU=20.34ms  GPU=13.27ms  Lat=47.387276  GS=349.4kts  (14279 samples)
[ 3158.0s] FPS=29.6  CPU=20.48ms  GPU=13.29ms  Lat=47.389011  GS=351.9kts  (14325 samples)
[ 3168.1s] FPS=30.0  CPU=19.84ms  GPU=13.52ms  Lat=47.390751  GS=354.3kts  (14371 samples)
[ 3178.1s] FPS=29.8  CPU=20.58ms  GPU=13.00ms  Lat=47.392464  GS=356.6kts  (14417 samples)
[ 3188.2s] FPS=28.3  CPU=21.90ms  GPU=13.47ms  Lat=47.394199  GS=359.8kts  (14463 samples)
[ 3198.4s] FPS=30.8  CPU=18.40ms  GPU=14.11ms  Lat=47.395935  GS=364.3kts  (14509 samples)
[ 3208.5s] FPS=30.3  CPU=16.94ms  GPU=16.04ms  Lat=47.397709  GS=367.3kts  (14556 samples)
[ 3218.6s] FPS=30.1  CPU=19.49ms  GPU=13.74ms  Lat=47.399452  GS=369.5kts  (14602 samples)
[ 3228.8s] FPS=31.3  CPU=17.30ms  GPU=14.65ms  Lat=47.401203  GS=371.0kts  (14648 samples)
[ 3238.9s] FPS=30.1  CPU=18.02ms  GPU=15.25ms  Lat=47.402977  GS=372.9kts  (14694 samples)
[ 3249.1s] FPS=28.7  CPU=19.78ms  GPU=15.08ms  Lat=47.404755  GS=375.9kts  (14740 samples)
[ 3259.2s] FPS=29.8  CPU=19.60ms  GPU=14.01ms  Lat=47.406509  GS=378.2kts  (14786 samples)
[ 3269.3s] FPS=30.0  CPU=18.89ms  GPU=14.46ms  Lat=47.408279  GS=379.6kts  (14832 samples)
[ 3279.5s] FPS=29.0  CPU=20.63ms  GPU=13.88ms  Lat=47.410057  GS=383.0kts  (14878 samples)
[ 3289.5s] FPS=29.7  CPU=19.64ms  GPU=13.99ms  Lat=47.411823  GS=387.8kts  (14923 samples)
[ 3299.6s] FPS=29.4  CPU=20.31ms  GPU=13.68ms  Lat=47.413620  GS=392.5kts  (14969 samples)
[ 3309.7s] FPS=30.0  CPU=19.48ms  GPU=13.84ms  Lat=47.415421  GS=396.9kts  (15015 samples)
[ 3319.7s] FPS=29.8  CPU=19.84ms  GPU=13.72ms  Lat=47.417225  GS=400.2kts  (15060 samples)
[ 3329.9s] FPS=29.8  CPU=20.57ms  GPU=13.04ms  Lat=47.419075  GS=402.3kts  (15106 samples)
[ 3340.0s] FPS=31.0  CPU=19.60ms  GPU=12.66ms  Lat=47.420918  GS=404.9kts  (15152 samples)
[ 3350.1s] FPS=29.8  CPU=21.24ms  GPU=12.33ms  Lat=47.422756  GS=408.6kts  (15198 samples)
[ 3360.3s] FPS=30.0  CPU=21.07ms  GPU=12.22ms  Lat=47.424618  GS=412.4kts  (15245 samples)
[ 3370.4s] FPS=30.0  CPU=20.47ms  GPU=12.83ms  Lat=47.426502  GS=416.0kts  (15291 samples)
[ 3380.5s] FPS=29.9  CPU=21.27ms  GPU=12.15ms  Lat=47.428356  GS=420.0kts  (15336 samples)
[ 3390.7s] FPS=30.2  CPU=20.70ms  GPU=12.42ms  Lat=47.430260  GS=421.6kts  (15383 samples)
[ 3400.8s] FPS=29.7  CPU=21.70ms  GPU=11.94ms  Lat=47.432137  GS=422.5kts  (15429 samples)
[ 3410.8s] FPS=28.2  CPU=22.23ms  GPU=13.23ms  Lat=47.434006  GS=424.2kts  (15474 samples)
[ 3420.8s] FPS=30.1  CPU=19.76ms  GPU=13.42ms  Lat=47.435863  GS=427.3kts  (15520 samples)
[ 3431.0s] FPS=29.9  CPU=20.02ms  GPU=13.47ms  Lat=47.437775  GS=431.6kts  (15567 samples)
[ 3441.2s] FPS=30.0  CPU=20.76ms  GPU=12.57ms  Lat=47.439667  GS=435.2kts  (15613 samples)
[ 3451.4s] FPS=30.1  CPU=17.89ms  GPU=15.31ms  Lat=47.441601  GS=437.9kts  (15660 samples)
[ 3461.3s] FPS=19.9  CPU=28.28ms  GPU=21.97ms  Lat=47.443520  GS=438.5kts  (15705 samples)
[ 3471.6s] FPS=55.4  CPU=3.63ms  GPU=14.44ms  Lat=47.445469  GS=439.3kts  (15751 samples)
[ 3481.7s] FPS=29.9  CPU=20.78ms  GPU=12.63ms  Lat=47.447407  GS=442.5kts  (15796 samples)
[ 3491.8s] FPS=30.3  CPU=20.06ms  GPU=12.98ms  Lat=47.449303  GS=445.5kts  (15841 samples)
[ 3501.8s] FPS=29.0  CPU=20.89ms  GPU=13.57ms  Lat=47.451199  GS=447.3kts  (15887 samples)
[ 3511.9s] FPS=28.4  CPU=22.47ms  GPU=12.74ms  Lat=47.453110  GS=450.2kts  (15933 samples)
[ 3522.0s] FPS=29.5  CPU=20.89ms  GPU=13.01ms  Lat=47.455017  GS=452.9kts  (15978 samples)
[ 3532.0s] FPS=30.1  CPU=20.56ms  GPU=12.66ms  Lat=47.456913  GS=453.2kts  (16023 samples)
[ 3542.1s] FPS=29.5  CPU=21.13ms  GPU=12.73ms  Lat=47.458797  GS=453.8kts  (16069 samples)
[ 3552.2s] FPS=34.3  CPU=17.36ms  GPU=11.78ms  Lat=47.460712  GS=457.7kts  (16115 samples)
[ 3562.2s] FPS=28.4  CPU=23.17ms  GPU=12.06ms  Lat=47.462620  GS=459.8kts  (16160 samples)
[ 3572.3s] FPS=29.2  CPU=21.65ms  GPU=12.62ms  Lat=47.464516  GS=460.6kts  (16206 samples)
[ 3582.3s] FPS=30.1  CPU=20.28ms  GPU=12.99ms  Lat=47.466393  GS=462.4kts  (16252 samples)
[ 3592.3s] FPS=29.7  CPU=20.88ms  GPU=12.75ms  Lat=47.468273  GS=465.4kts  (16298 samples)
[ 3602.4s] FPS=29.8  CPU=20.87ms  GPU=12.64ms  Lat=47.470249  GS=469.4kts  (16344 samples)
[ 3612.4s] FPS=29.7  CPU=21.32ms  GPU=12.31ms  Lat=47.474136  GS=470.2kts  (16389 samples)
[ 3622.7s] FPS=29.9  CPU=20.60ms  GPU=12.80ms  Lat=47.481686  GS=468.6kts  (16435 samples)
[ 3632.7s] FPS=29.9  CPU=20.34ms  GPU=13.11ms  Lat=47.492371  GS=465.2kts  (16481 samples)
[ 3642.9s] FPS=30.1  CPU=20.40ms  GPU=12.84ms  Lat=47.506165  GS=461.4kts  (16528 samples)
[ 3653.1s] FPS=29.5  CPU=20.40ms  GPU=13.47ms  Lat=47.522346  GS=457.0kts  (16574 samples)
[ 3663.3s] FPS=29.8  CPU=20.82ms  GPU=12.71ms  Lat=47.540440  GS=450.4kts  (16620 samples)
[ 3673.3s] FPS=30.1  CPU=20.62ms  GPU=12.58ms  Lat=47.559536  GS=441.7kts  (16666 samples)
[ 3683.5s] FPS=30.0  CPU=20.76ms  GPU=12.55ms  Lat=47.579414  GS=432.4kts  (16712 samples)
[ 3693.5s] FPS=30.1  CPU=20.80ms  GPU=12.45ms  Lat=47.599171  GS=427.3kts  (16758 samples)
[ 3703.5s] FPS=29.7  CPU=21.08ms  GPU=12.60ms  Lat=47.618744  GS=424.7kts  (16804 samples)
[ 3713.7s] FPS=29.9  CPU=21.17ms  GPU=12.29ms  Lat=47.638596  GS=424.2kts  (16850 samples)
[ 3723.9s] FPS=29.6  CPU=21.44ms  GPU=12.39ms  Lat=47.658318  GS=424.9kts  (16896 samples)
[ 3734.0s] FPS=29.8  CPU=21.14ms  GPU=12.42ms  Lat=47.678139  GS=425.8kts  (16942 samples)
[ 3744.1s] FPS=29.7  CPU=21.39ms  GPU=12.27ms  Lat=47.697727  GS=424.8kts  (16988 samples)
[ 3754.2s] FPS=30.1  CPU=20.84ms  GPU=12.37ms  Lat=47.717602  GS=422.7kts  (17034 samples)
[ 3764.3s] FPS=30.0  CPU=20.95ms  GPU=12.38ms  Lat=47.737106  GS=420.0kts  (17080 samples)
[ 3774.5s] FPS=29.4  CPU=21.29ms  GPU=12.72ms  Lat=47.756718  GS=418.6kts  (17126 samples)
[ 3784.6s] FPS=30.2  CPU=20.55ms  GPU=12.56ms  Lat=47.776287  GS=419.4kts  (17171 samples)
[ 3794.6s] FPS=30.0  CPU=20.73ms  GPU=12.61ms  Lat=47.795628  GS=420.5kts  (17217 samples)
[ 3804.8s] FPS=29.4  CPU=20.86ms  GPU=13.16ms  Lat=47.815418  GS=420.2kts  (17263 samples)
[ 3815.0s] FPS=30.3  CPU=20.87ms  GPU=12.08ms  Lat=47.835289  GS=418.9kts  (17310 samples)
[ 3825.0s] FPS=29.2  CPU=21.94ms  GPU=12.27ms  Lat=47.854542  GS=418.0kts  (17356 samples)
[ 3835.0s] FPS=28.9  CPU=22.34ms  GPU=12.26ms  Lat=47.873852  GS=417.5kts  (17401 samples)
[ 3845.2s] FPS=29.2  CPU=21.28ms  GPU=12.98ms  Lat=47.893402  GS=416.7kts  (17447 samples)
[ 3855.3s] FPS=30.1  CPU=21.17ms  GPU=12.08ms  Lat=47.912857  GS=415.4kts  (17493 samples)
[ 3865.4s] FPS=29.3  CPU=21.90ms  GPU=12.19ms  Lat=47.932079  GS=414.2kts  (17539 samples)
[ 3875.6s] FPS=29.7  CPU=21.61ms  GPU=12.10ms  Lat=47.951557  GS=413.2kts  (17585 samples)
[ 3885.8s] FPS=30.2  CPU=21.20ms  GPU=11.95ms  Lat=47.970802  GS=412.4kts  (17631 samples)
[ 3895.9s] FPS=30.0  CPU=21.74ms  GPU=11.63ms  Lat=47.990067  GS=411.3kts  (17677 samples)
[ 3906.1s] FPS=30.7  CPU=20.98ms  GPU=11.58ms  Lat=48.009190  GS=411.8kts  (17723 samples)
[ 3916.1s] FPS=30.4  CPU=21.07ms  GPU=11.80ms  Lat=48.028267  GS=413.1kts  (17769 samples)
